chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr10	125997307	133626825	0.394338630471732	243	0.0902210163203241	1.05167169404309	8476	0.397699615330014	3	2	1	-7.68038587914704
chr10	133626829	133689420	0.456226138115635	9	0.21650635094611	0.0246931193530423	17	0.368837551919381	0	0	0	-8.03366520640748
chr11	180318	1094450	0.332019180357461	196	0.079380673590067	1.1302386524749	7977	0.423839784578457	3	2	1	-6.90305011796228
chr11	1094871	1099674	0.330608157907679	35	0.0999963192599918	0.358859911524215	472	0.157420178269939	3	2	1	-7.00094714800399
chr11	1099861	49911350	0.35904118659502	1089	0.0839577869362854	1.03591918787523	63529	0.404532880713872	2	1	1	-9.43819603876506
chr11	54603089	134773435	0.376582001307027	1667	0.089122938260005	1.09231136128792	126753	0.414275600419627	3	2	1	-10.2029354638296
chr12	12332	125625	0.49824381295836	21	0.185682383706822	0.920284761216434	214	0.441907194339018	2	1	1	-6.73322449204481
chr12	139036	11022154	0.471766757819684	381	0.0891411357210297	0.840041069101847	22297	0.311117737967057	2	1	1	-7.53060662785806
chr12	11030216	11353815	0.290615557876288	53	0.129691702088881	0.751649064928532	559	0.325160259585928	1	1	0	-6.96811922717375
chr12	11393752	32821311	0.498847086748045	307	0.0966622228101591	0.824555276562124	16207	0.308464296557336	2	1	1	-8.43049253138974
chr12	32869000	34209553	0.264536381548585	9	0.106731490719052	0.801346266315625	344	0.333848885733235	1	1	0	-7.33329116713327
chr12	37814008	40446640	0.499313310787786	36	0.067874931669994	0.797518481808945	1958	0.299804824282974	2	1	1	-7.16859662957887
chr12	40486444	40490956	0.308953409495784	23	0.0898475872397602	0.220795606680597	390	0.0684378200406579	1	1	0	-7.7553217140824
chr12	40513563	40514478	0.324740983595995	27	0.0768675369295663	0.707525874286733	50	0.188333611943687	10	7	3	-6.78321584725526
chr12	40563573	133048702	0.498915423155525	1517	0.0856496602573553	0.836533026946491	113008	0.318528841495446	2	1	1	-10.4344389646157
chr13	16133699	16133704	0	1	NA	0.025	1	NA	NA	NA	NA	NA
chr13	18024254	19494772	0.335667802860518	122	0.122085619641444	0.770154430070136	1652	0.392398965644027	1	1	0	-7.50480096572243
chr13	19560263	28215960	0.393743800393157	185	0.0976869135490057	1.03603058722769	9349	0.396537697547578	2	1	1	-7.67368906670807
chr13	28277195	33821334	0.178251822791101	148	0.0641726418709671	2.02427727809653	10047	0.770228256186572	6	5	1	-6.92201072046919
chr13	34181528	39751173	0.284085124573831	51	0.110280608218397	1.36754285021106	4698	0.479337730280964	4	3	1	-7.08965199546865
chr13	40621445	42574429	0.105921666682587	45	0.0609025301758324	3.10227945385187	5516	1.26353573312972	11	10	1	-6.8029429617276
chr13	42888216	52135922	0.190075728844514	176	0.0837157000899977	2.07692534647053	13162	0.899828181173477	6	5	1	-6.81127600761841
chr13	52136000	114281989	0.379499434892883	416	0.0959694759249741	1.06563110967431	26750	0.420627523316176	2	1	1	-9.81553496380887
chr14	16099025	16103506	-0.000862595890242068	10	0	0.0197201541688114	17	0.00483172725174902	0	0	0	-Inf
chr14	18347186	19690477	0.330119356562546	46	0.102024959056749	0.706144479672918	779	0.594648597184426	1	1	0	-7.36580160101352
chr14	19747342	91278005	0.359464922206445	1071	0.0870514725608601	1.04445943900549	76622	0.403515359789171	2	1	1	-10.064161771812
chr14	91293363	91313050	0.0271764509914268	12	0.172059252479012	1.10986243786582	134	0.568740349227099	7	7	0	-6.7722296904492
chr14	91339080	101797127	0.360232360903908	171	0.0904455945458673	1.07056901071394	11982	0.400733319268644	3	2	1	-7.72300051434399
chr14	101856756	104941461	0.296519374543021	187	0.0809034426271404	1.35141582511794	10089	0.511836293125564	4	3	1	-6.93754772770676
chr14	104941693	106874951	0.284107903907449	327	0.102285182916702	0.968078977582646	8747	0.449451283314413	3	2	1	-7.52115156225907
chr15	17081965	17083049	0.00311012388810972	6	0	0.0166982501436295	13	0.00254447616895089	0	0	0	-Inf
chr15	19563712	21294424	0.498523590820256	86	0.162216445650243	0.52867023034204	1060	0.339276715102322	1	1	0	-8.24743754151735
chr15	21422250	30801222	0.151609297831886	122	0.121844568899599	0.775667417635945	7464	0.373062978902838	2	2	0	-7.93547516829141
chr15	30815533	76259511	0.146851479383026	752	0.083104772980043	0.804710369870122	64584	0.297099749348976	2	2	0	-10.4507048455551
chr15	76260028	76261048	0.499292229089435	9	0.0727886972300264	1.33740980683911	58	0.27517177828042	4	2	2	-6.73335658142568
chr15	76261158	88032954	0.143212440200759	273	0.0935473871036231	0.795290378281474	13439	0.297108169346322	2	2	0	-8.38786279209435
chr15	88126151	100491012	0.498792163918106	209	0.0968082117772089	1.2104212625224	13597	0.537051648991187	3	2	1	-7.7177022697019
chr15	100501691	101876287	0.139949121720831	57	0.102495543640518	0.788606938406098	2102	0.287894207315566	2	2	0	-7.02330156566864
chr16	16888	32066259	0.390957090958936	975	0.096974479102597	1.09812940816555	77920	0.435763100564452	3	2	1	-8.41137963108195
chr16	32116792	34015739	0.388612423110949	22	0.157324250875127	0.725520105715574	909	0.464581232785319	2	1	1	-7.3517653620482
chr16	34062826	34268594	0.486468038031472	45	0.185087988903558	0.300993220908337	164	0.439698006689407	0	0	0	-6.74263278690005
chr16	34571817	34595692	0.315047458144487	70	0.177459163937579	0.00322254502989246	278	0.00374698625315761	0	0	0	-33.7505504656347
chr16	34595695	36101427	0.228321386027729	9	0.133978957717662	0.692901426029553	246	0.397921901389092	1	1	0	-6.83503606402118
chr16	46383753	46401545	0.491356311414905	62	0.193038332956129	0.00232372584737674	270	0.00218068574869753	0	0	0	-35.9540082672967
chr16	46663186	90106346	0.393809211943874	1002	0.0930894731463659	1.10855522201717	67687	0.421838548198457	3	2	1	-8.74359247787982
chr17	137603	21214276	0.199355699242231	749	0.0880662455886979	0.551610800846637	42896	0.212144504695893	1	1	0	-8.57639989592797
chr17	21295565	21416729	0.385112973588439	133	0.100367088249767	0.411651395645625	383	0.205441966659696	0	0	0	-7.71183914866705
chr17	21657068	21666909	0.0169073913637282	17	0.0807643631370989	0.130578459542455	46	0.162592013339931	5	5	0	-8.28279133697534
chr17	21667207	21782912	0.385984648397345	14	0.139071489245205	0.361295075973828	117	0.186711563455741	0	0	0	-7.26653849291118
chr17	21848615	22044365	0.0998306357098731	13	0.145002210416397	0.0153626833813179	36	0.090566098811687	1	1	0	-19.6920566912219
chr17	22044367	22145769	0.203204817363276	9	0.146003805125452	0.396656469321589	38	0.209693139277441	1	1	0	-6.98428592739159
chr17	25074386	26940734	0.020226500686123	25	0.192913348423586	0.00860421942371477	112	0.0903125543023087	1	1	0	-27.5030306905245
chr17	26952458	26963418	0.240859182179675	10	0.17947952529467	0.179826198154314	15	0.042729715321174	0	0	0	-8.34223389967649
chr17	26982296	82327209	0.357399437102589	1960	0.093547851636927	1.08782933348588	137784	0.41890135049543	3	2	1	-9.54872695905222
chr17	82359784	82360120	0.09356210089893	10	0.193167285014829	0.0244065028388026	18	0.0140871470645515	1	1	0	-11.5051437137323
chr17	82362201	83094678	0.358804705153282	68	0.0956289379134883	1.0405633499102	2441	0.427496699021282	3	2	1	-6.83555723847951
chr18	47650	84841	0.498704904258768	15	0.115130154090718	0.53954725319074	78	0.201227414536321	2	1	1	-6.89769494493468
chr18	107892	110627	0.406680618418874	25	0.186807539105537	0.00286419014855022	61	0.00117905213388816	0	0	0	-33.9014918131537
chr18	112164	15409565	0.231375606871726	235	0.104650835723908	0.506373816577044	10033	0.193049590810047	1	1	0	-10.6042765954857
chr18	21449554	80159596	0.144377170248221	517	0.0694052271533297	0.788367917315967	31789	0.291161852698302	2	2	0	-11.6989523766407
chr19	311911	7166098	0.142839008839226	576	0.0748460884517136	0.799122179338187	28453	0.323020728342489	2	2	0	-7.61562973318163
chr19	7450830	7451091	-0.00298151111405176	15	0	0.108354428717303	20	0.135487851465498	0	0	0	-Inf
chr19	7528685	20625709	0.140726110083334	840	0.0718365882980145	0.795313832140203	54279	0.309229321556182	2	2	0	-8.42353322449044
chr19	20661246	24163431	0.171178460446955	148	0.104288484607339	0.578168919636849	4328	0.30747913625576	1	1	0	-6.93519932040346
chr19	27392127	29606361	0.0909655893784516	9	0.231172554599373	0.729971578711873	169	0.398277751362295	1	1	0	-7.20627065917016
chr19	29610429	39877640	0.141252929895452	411	0.0706463128072747	0.794778257097015	24976	0.300407137741831	2	2	0	-8.20545847471852
chr19	39877755	39913651	0.348205159909475	64	0.134915831161565	0.62323225158067	410	0.235908481645082	3	2	1	-6.93817333770987
chr19	39914180	46023040	0.1376750678734	346	0.0793578626819016	0.779191572149028	24911	0.335161970290267	2	2	0	-7.70121996114597
chr19	46039991	49805616	0.0982152058308942	276	0.0743440199813198	1.17819925845514	19009	0.465838789328919	3	3	0	-6.80232509757178
chr19	49819348	49819400	0.37046409625972	9	0.0846199017830781	0.398718320244816	10	0.147986335705549	3	2	1	-6.73512603966747
chr19	49830061	54726150	0.107675699105262	516	0.0779409584280137	1.016243734727	23669	0.428960682495393	2	2	0	-6.96570760286325
chr19	54726404	54786332	0.191488259760672	47	0.121563762615051	0.548967438106206	617	0.45588346150318	1	1	0	-6.7794361104566
chr19	54788321	58571238	0.101834126764785	478	0.0695832514767882	1.00802059816056	19636	0.384783158241238	2	2	0	-7.03162106219171
chr20	65146	25686006	0.498893224880815	509	0.0936514516045358	1.37786089920808	29884	0.551359373596476	4	2	2	-7.73114585519249
chr20	25774829	26230720	0.277196423246638	20	0.102665258306585	1.16436546023721	175	0.680023916559996	4	3	1	-6.80663514445714
chr20	28531207	28564875	0.084007617303297	9	0.0652305739494739	0.131480789614186	22	0.282904585203217	3	3	0	-7.88695894133504
chr20	28564919	28641144	0.228666043736758	10	0.146409471460467	0.809938426409758	61	0.596334986267781	1	1	0	-6.74429131065844
chr20	28782434	28889693	0.0181860486066341	13	0.138675049056307	0.0177949963789885	33	0.00576644552036989	1	1	0	-34.8073583833763
chr20	29062600	29091640	0.255032032168515	17	0.19080545219735	0.150949720734437	53	0.250535184774254	1	1	0	-7.24107267051027
chr20	29091765	29094522	0.499104090317718	9	0.0903908181177712	0.939702340613055	31	0.413577551854364	2	1	1	-6.73308867136092
chr20	29113845	29123359	0.235068405919301	9	0.1	0.0506039691440307	25	0.090177362273836	1	1	0	-9.4175284750369
chr20	29123364	29327585	0.328698747696398	19	0.162219438412388	0.365047287036131	53	0.409183754201541	1	1	0	-7.15151350401682
chr20	29330590	29416317	0.156513252589364	46	0.133794068093488	0.382531155195815	165	0.407833660369853	1	1	0	-6.95001234592362
chr20	29416410	29416985	0.498993900561658	9	0.122219065615803	1.08121419313847	29	0.388721613254058	2	1	1	-6.73311578907805
chr20	29494901	29800254	0.0481350447073988	51	0.153989138909083	0.32984692205714	117	0.456223999699229	1	1	0	-7.74272933582728
chr20	29800263	29877924	0.485405231049775	18	0.208509995685228	0.0304862602529157	37	0.0150896221522176	0	0	0	-24.1155891023156
chr20	29878009	30283951	0.00462906174355859	30	0.107920687139416	0.258349482018008	74	0.567848571526879	2	2	0	-8.65789449261107
chr20	30283954	30384538	0.498004859013501	9	0.263523138347365	0.602206699385514	31	1.08025371770879	2	1	1	-6.74325188234804
chr20	30388427	30723884	0.357062331825838	28	0.152185785234736	1.16185385256082	316	0.4963184645001	3	2	1	-6.74345737405555
chr20	30812220	30918168	0.0617419701555689	78	0.158392615398322	0.256910336601522	179	0.63901553688517	2	2	0	-7.14512733390795
chr20	30922224	31065034	0.00281304860048059	63	0.122902264901303	0.0102004469717182	152	0.00600708307373245	2	2	0	-36.5208991882249
chr20	31065037	31066945	0.498480059316871	10	0.263523138347365	0.012638838637655	23	0.00419580064862524	0	0	0	-22.7067037979307
chr20	31067330	31075173	0.0146712381470385	21	0.0726665574485855	0.00877221721271776	58	0.00558996703008695	4	4	0	-28.8987539225054
chr20	31274572	47663405	0.498911337869909	402	0.0837514395044157	1.37129717449135	37980	0.535608681446851	4	2	2	-7.48424084987621
chr20	47663702	47894876	0.498298126370627	10	0.199497284860388	1.46699051369047	254	0.551914638972784	4	2	2	-6.73678748369438
chr20	48627912	61254791	0.498890123473011	159	0.0828513684596248	1.31338511767953	13314	0.493272918640305	4	2	2	-7.78319752057057
chr20	61329346	61924600	0.49059356584564	9	0.18318850339958	1.04837722119281	249	0.41846970928654	2	1	1	-6.75926955970446
chr20	61928292	64327831	0.4967101368548	258	0.0959571565207705	1.36709429782084	12839	0.586806881850681	4	2	2	-6.84002837703337
