chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr5	49667340	95816789	0.456883744151034	274	0.0936287482785662	0.815182943512112	17894	0.307332160286465	2	1	1	-7.83720463562954
chr5	96397282	181283260	0.355962563155798	1029	0.0991096339984173	1.1046625344547	56650	0.420036671210603	4	3	1	-7.31253894129702
chr6	147596	56619960	0.49889658023206	1446	0.0813604496132758	1.17539172757508	56622	0.449662813267597	4	2	2	-6.77948991695993
chr6	57507464	60241662	0.434893719612168	28	0.157012114923672	1.26306887876891	326	0.717145813084833	5	3	2	-6.74872419413725
chr6	61322946	106555935	0.498788050340553	293	0.0973349646979512	1.05233094336532	15118	0.407664683198146	4	2	2	-7.90914688053355
chr6	106558461	125300499	0.203356877488087	174	0.114448910956178	0.794800803846939	7665	0.298796590393524	2	2	0	-6.9838801824584
chr6	127287822	157238387	0.149540529968327	325	0.0828838476045375	1.16802826794584	17366	0.446797359642828	4	4	0	-6.75684962653147
chr6	157238402	170569798	0.474168763593074	426	0.130450691936793	1.15028353714902	9812	0.447138900979786	4	2	2	-6.75742348681614
chr7	237781	31880782	0.319652452425137	480	0.100591063739331	1.18811077042139	20202	0.452653370738047	4	3	1	-6.80988732938849
chr7	31886791	55955288	0.49877704641223	298	0.100486076236518	0.982955233361275	12367	0.365656011503309	3	2	1	-7.33484368922515
chr7	55991898	58119542	0.327585060398312	103	0.134168514814054	0.906083272039941	1310	0.358621510914599	3	2	1	-6.92955838248634
chr7	60920683	111739526	0.381850973657945	994	0.108334810658883	0.948788059595556	35785	0.428500624545821	3	2	1	-6.77285222493222
chr7	111742216	159203465	0.25123509975668	764	0.111942879195919	0.779657419035738	29138	0.275933754983761	2	2	0	-6.85763637127054
chr8	210396	1033950	0.354528441068767	43	0.121644385769123	1.86099345310267	727	0.79566750373477	9	6	3	-6.75009548694877
chr8	1037366	6357335	0.122122965892411	671	0.122729067971998	4.29446688498517	17741	3.80358714361547	20	18	2	-6.73969472504723
chr8	6422666	7089217	0.0766249369104273	350	0.0776844957772065	6.52929415236301	9927	5.38686912389058	11	11	0	-6.74598305767311
chr8	7089659	7093415	0.498691375899433	17	0.209063528200232	8.59305060168931	156	5.7919482008002	20	10	10	-6.73308588430505
chr8	7093760	7418737	0.0592985417240257	180	0.0836757367827307	6.26602590355879	3245	5.31636711415848	15	15	0	-6.73640042299049
chr8	7419538	8233141	0.112491992032978	144	0.117863200667062	4.65081645309083	2265	4.76317837097256	16	15	1	-6.7351840634843
chr8	8318699	10725996	0.499196099397607	26	0.0801088106169449	1.17027604022113	1154	0.44679323151039	4	2	2	-6.73419058621114
chr8	10739918	11455983	0.0285809768179812	617	0.0334660290362457	14.9718366432895	21468	10.7977004804729	20	20	0	-6.8608337553492
chr8	11456144	11456929	0.017889027386045	9	0.215367386368296	13.3496054850607	53	8.83404270865692	20	20	0	-6.74172867174015
chr8	11457469	12012899	0.0312332928613142	654	0.0353380196735924	16.2362511656476	18415	12.035446905661	20	20	0	-6.81238440412562
chr8	12013147	12016546	0.203557084138825	29	0.121236964156286	13.0369438045855	170	7.66404697547745	18	15	3	-6.73399683367377
chr8	12017033	12037526	0.0479657797730323	57	0.0476460621993861	11.9471054666104	663	8.84427084281848	18	18	0	-6.73324596036897
chr8	12097516	12138761	0.499484116080174	13	0.0516020273901058	1.04007540471462	241	3.0845120916442	4	2	2	-6.73311870362776
chr8	12158200	12216176	0.146513283700645	35	0.117560018642365	3.80232160152853	233	4.78984487122213	18	16	2	-6.73322354275435
chr8	12216439	12392991	0.0734738540424805	77	0.0471307607878357	7.85825720047148	1461	6.52796695827426	11	11	0	-6.73644773381383
chr8	12397940	12419296	0.498489292091071	9	0.156034807370378	3.66611634591123	44	3.64478702196959	16	8	8	-6.73308808098891
chr8	12419434	12696324	0.115553688323904	243	0.0947592005623474	3.57000236499352	2172	3.4804890722257	15	14	1	-6.73311935441698
chr8	12697140	43141350	0.498848196349871	384	0.0848233572256308	1.20089764022483	20901	0.484123185759937	4	2	2	-6.84455576508659
chr8	48384564	141524528	0.494321681417144	626	0.0848046670606728	1.17815110500693	36108	0.457066348219048	4	2	2	-6.83116254781896
chr8	141872073	144995474	0.277583318307584	206	0.109411874042024	0.874127946800719	8127	0.376007456426253	2	2	0	-7.01047360649013
chr9	12704	33270750	0.498773893457024	252	0.109822926816478	1.06386209436588	12236	0.421612758626182	4	2	2	-7.42116245160357
chr9	33290534	44653007	0.228931832850418	620	0.137874884807006	0.803087622329697	10158	0.322803647846261	2	2	0	-6.88771836976598
chr9	60526779	69236292	0.336926169586271	430	0.131816260430177	0.765022799522465	2729	0.3360060755035	2	2	0	-7.0115196285314
chr9	69239853	138181095	0.483012080968149	1112	0.0990636283595224	0.771544419136764	53312	0.295690693498804	2	1	1	-6.77958050638397
chr10	48486	38527690	0.475600196452831	532	0.0978213590181801	1.15348309880942	20647	0.440250292813223	4	2	2	-6.77066453047029
chr10	38527929	38962614	0.300283572213001	149	0.141413110372535	0.9534547228923	854	0.468898159949608	4	3	1	-6.80510503486204
chr10	41087847	42304361	0.330717048835438	1221	0.129689076924443	0.834579723619687	7668	0.36274074065107	3	2	1	-7.00012468347282
chr10	42304578	69507661	0.365524359487236	329	0.106511845282854	0.999150170980451	14836	0.39381188817987	3	2	1	-6.94732653581397
chr10	69630636	76319201	0.498822085732861	172	0.0747171382936603	1.33962201037065	8505	0.574419809744498	6	3	3	-6.97374739190066
chr10	76889641	133787352	0.413101858980337	907	0.103893130695598	0.961340243078369	40944	0.352554876766806	3	2	1	-6.74512320128427
chr11	189861	52308426	0.496512085932689	1065	0.0945562402160951	0.946142155727542	42788	0.359788480926381	3	2	1	-7.37397867138576
chr11	54345558	134773435	0.494753884524846	1215	0.0964026852963877	0.962417536721868	73408	0.347641027614357	3	2	1	-7.28066034000951
chr12	12194	60387	0.498370604815539	33	0.16127926678262	1.1559347104716	248	0.427595129626732	4	2	2	-6.73309096475298
chr12	66973	8050677	0.498806607554212	254	0.0892099942860336	0.778584157515146	10338	0.272032325292584	2	1	1	-6.75162353617815
chr12	8175287	8396871	0.161791891264235	25	0.14202288547977	2.17763027573595	395	3.13474332943923	10	9	1	-6.73330333360719
chr12	8455987	22625767	0.498891640021762	243	0.103541259419305	0.777244375097924	9236	0.274641595382408	2	1	1	-6.75903835914269
chr12	23382182	25441013	0.0405088498711947	406	0.0522165109432103	7.65966927311369	17699	6.33084008501586	20	20	0	-6.74588210291225
chr12	25479986	25804416	0.232508264300441	31	0.0916216272538594	2.58445178776246	436	2.28066324207406	11	9	2	-6.73386501574486
chr12	25804438	26317236	0.0654283294145895	18	0.0664998894293641	3.71767341130347	1081	3.65506392079877	13	13	0	-6.73454697369111
chr12	26439355	34209553	0.410143756814763	78	0.0840776800170906	1.06854435635679	4831	0.465511360787711	3	2	1	-6.97873097022796
chr12	36609541	65487922	0.417526554841953	608	0.0911236262478435	0.95294105313019	35249	0.356483540200975	3	2	1	-6.76833839957588
chr12	66145208	133231689	0.498875410057987	902	0.0854918399298243	1.16838419321417	51032	0.457625123350668	4	2	2	-6.75512300841733
chr13	16003687	17863448	0.340972729683401	160	0.144803618913045	0.724098832620079	1558	0.360496249160291	2	2	0	-7.01210272617108
chr13	18173177	18254554	0.385174219079338	60	0.0980307457823517	0.516741347631114	379	0.210259297048585	1	1	0	-6.93550131275112
chr13	18290517	113921060	0.223745487457335	653	0.1114707355317	0.786633602825625	32645	0.296429041955459	2	2	0	-7.20303571497557
chr14	16035359	16140287	0.496031543945242	435	0.141233016033971	0.620763959325241	866	0.255917617907825	2	1	1	-6.7754396089937
chr14	18601404	19936577	0.343136856345292	74	0.121064025763025	0.746430688677805	1318	0.309474058989582	2	2	0	-7.10877995807746
chr14	20002578	106874951	0.49888324084806	1188	0.0910655690269048	0.77616208262536	58278	0.2834751633408	2	1	1	-6.85433766412633
chr15	17009842	18405584	0.318806621541029	99	0.131676706755754	0.705796807084748	484	0.380627231259974	2	2	0	-6.95374486466599
chr15	19563685	101975187	0.24682004998297	1417	0.112004316813403	0.775688956119097	64720	0.28750127725968	2	2	0	-6.83565047341631
chr16	10291	32129876	0.49884440933557	875	0.0966916334356954	0.772068142285019	40326	0.280746408326176	2	1	1	-6.75081667556135
chr16	32285685	36124616	0.434244353722662	333	0.112915878280501	0.707209766053413	3473	0.214024050671347	2	1	1	-7.22998984125048
chr16	36124670	36125628	0.498590795894247	9	0.128775428988263	1.79541682003966	21	0.470446312912891	8	4	4	-6.7331164876613
chr16	46381365	55873899	0.4712362967908	220	0.0983428673147229	0.753744693065374	7698	0.31024149954267	2	1	1	-6.79810305433832
chr16	56467894	58531844	0.276377859404455	140	0.0902569960391908	1.95157211425462	7307	1.0842268377941	9	7	2	-6.74330702813811
chr16	59754745	90095345	0.498873351028587	657	0.0839408744594618	1.16105208082622	31188	0.429203241985346	4	2	2	-6.73506822758312
chr17	134850	21295965	0.248896474709486	755	0.11502280661426	0.76707429941705	32017	0.272457750737974	2	2	0	-6.73442429643764
chr17	21296078	21676400	0.353956984736593	282	0.102439511294069	0.828923340325041	783	0.367991697622776	3	2	1	-6.88038940059726
chr17	21676599	23134868	0.328052600941919	361	0.133305744260158	0.702291283030687	1749	0.333008568531959	2	2	0	-7.01539226324364
chr17	24421526	83120546	0.243392321828149	1659	0.113753659983813	0.771456604027576	75123	0.285246366132664	2	2	0	-6.75889456317323
chr18	47974	15723026	0.329361743772932	323	0.115849294910258	0.761394613876611	9285	0.277965707687384	2	2	0	-7.03897799339283
chr18	20954676	80136961	0.224791616312088	413	0.109273401115092	0.773118589797999	20770	0.279259425309236	2	2	0	-6.79760778372215
chr19	105101	24897156	0.242708648525856	1362	0.109105466789938	0.759899583430078	53757	0.2740175833429	2	2	0	-6.7440224383596
chr19	24897342	24897828	0.373177326361729	12	0.14094314349045	1.8347097031324	21	0.677078514122044	6	4	2	-6.73305865978196
chr19	27346472	27398943	0.221825940141691	143	0.1197662498148	1.03436906489704	451	0.504506618451234	3	3	0	-6.76317125034265
chr19	27398966	44464291	0.231502961622637	646	0.113867789318193	0.748384401352846	26981	0.257431166752779	2	2	0	-6.81958091229036
chr19	44471841	54533823	0.188303920605949	689	0.0988658708574074	0.954872032336712	28038	0.340122787548341	3	3	0	-6.73791127591822
chr19	54573977	55015821	0.322929249209693	248	0.123341975412488	0.877138859678993	2731	0.292520068630003	4	3	1	-6.96285665875055
chr19	55018667	58571238	0.17453118234453	195	0.107290536452501	0.954497788327536	10200	0.344649585707305	3	3	0	-6.75601383482266
chr20	61275	26602944	0.498790084378701	431	0.104502776995769	0.941369870222528	15475	0.337546590054877	3	2	1	-7.29844108245224
chr20	28513612	31055403	0.399205754013832	2621	0.135245056428719	0.912820810791886	7872	0.439907072693257	3	2	1	-6.75359694985813
chr20	31055416	31185264	0.348074749880069	434	0.108964972301876	0.940282440475751	3690	0.2936247869141	4	3	1	-6.78579258820846
chr20	31185293	31242681	0.243201762176756	80	0.115702498660152	0.677600094542478	504	0.283584790766766	2	2	0	-6.73954004824726
chr20	31285774	64273189	0.487278854676564	719	0.0919481564391448	1.288664956237	39210	0.518912781972747	5	3	2	-7.13480549797136
chr21	5216710	7939523	0.491244543383521	633	0.125367321080386	0.745992140104101	2111	0.332023685566394	2	1	1	-6.74583089045296
chr21	7939546	10721372	0.334953227137323	1790	0.134845002968863	0.749482490399142	7970	0.354327260853364	2	2	0	-6.99476295068096
chr21	10721717	13052006	0.299467350841971	452	0.132864661841536	0.831841386934193	1208	0.36632686831846	2	2	0	-6.90328881977424
chr21	13384574	46663613	0.234958019188009	538	0.112653710596113	0.767540756775569	17648	0.294039254891317	2	2	0	-6.73940256470884
chr22	10685693	12810772	0.399931751307468	1597	0.136843772438915	0.837900494463317	6005	0.380373386694546	3	2	1	-6.89362491104191
chr22	15528179	50808222	0.228647472292834	1013	0.113482283359219	0.753489064896452	41399	0.275153242149432	2	2	0	-6.81478265039597
chrX	288633	57592437	0.498710695257883	145	0.133502157128094	1.24758404259152	22243	0.615905018545855	4	2	2	-7.21918879131642
chrX	65956717	89207446	0.15913407228167	9	0.0555295216779127	1.15999128993717	6785	0.465991572482407	4	4	0	-6.73571011415893
chrX	115190633	156025116	0.266403535345248	31	0.103815054743509	0.771463559319242	11212	0.318501098170608	2	2	0	-6.77285134829116
chrY	9466925	11085980	0.286336738285476	333	0.137377011953575	0.635618312785884	2403	0.276835838816199	1	1	0	-6.93538318901571
chrY	11098950	11856342	0.33800589731295	1109	0.123899676842114	0.807103912987294	6767	0.293211036698503	3	2	1	-7.02865656983368
chrY	26441652	26639849	0.37649599138136	9	0.0768794149590412	0.738832187044101	79	0.235303823431853	3	2	1	-6.92595816590371
chrY	26640587	56763482	0.47295622182195	133	0.146105046293035	0.32951634761089	619	0.120191749671931	0	0	0	-12.992611247951
chrY	56771154	56847297	0.347880070847709	504	0.112309886839673	0.666278144617691	1927	0.208195811534114	1	1	0	-6.77557739222062
chrY	56847324	56880170	0.398567372785474	264	0.142652435079561	0.844002518254477	1039	0.331964119094837	3	2	1	-6.73602956128045
